pid,name,unit,retail_price,actual_price,wholesale_price,category,description,quantity,url,enable,variant_id,brand,barcode,loose,sid
720,Sensodyne Fresh Gel Toothpaste/సెన్సొడైన్ ఫ్రెష్ జెల్ టూత్ పేస్ట్,40 Gm,70,70,70,Personal Care,this item is Sensodyne Fresh Gel Toothpaste/సెన్సొడైన్ ఫ్రెష్ జెల్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273565324-1d9e05f0-d203-4543-b45f-7fe315cdfad6.jpeg,True,0,,,False,1
721,Sensodyne Fresh Gel Toothpaste/సెన్సొడైన్ ఫ్రెష్ జెల్ టూత్ పేస్ట్,75gm,115,115,115,Personal Care,this item is Sensodyne Fresh Gel Toothpaste/సెన్సొడైన్ ఫ్రెష్ జెల్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273565324-1d9e05f0-d203-4543-b45f-7fe315cdfad6.jpeg,True,1,,,False,1
722,Sensodyne Whitening Toothpaste/సెన్సొడైన్ వైట్నింగ్ టూత్ పేస్ట్,per 70 gram,130,130,130,Personal Care,this item is Sensodyne Whitening Toothpaste/సెన్సొడైన్ వైట్నింగ్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273506347-c740c70e-f1d3-403f-9a25-2d7950fd1cb0.jpeg,True,0,,,False,1
723,Pepsodent Germicheck+ Cavity Protection Toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,100gm,45,45,45,Personal Care,this item is Pepsodent Germicheck+ Cavity Protection Toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/pepsodent-germicheck-cavity-protection-toothpaste-bn2eun4xc3.jpg,True,0,,,False,1
724,Pepsodent Germicheck+ Cavity Protection Toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,200gm,90,90,90,Personal Care,this item is Pepsodent Germicheck+ Cavity Protection Toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/pepsodent-germicheck-cavity-protection-toothpaste-bn2eun4xc3.jpg,True,1,,,False,1
725,Pepsodent Germicheck+ Cavity Protection Toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,300gm,125,129,125,Personal Care,this item is Pepsodent Germicheck+ Cavity Protection Toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/pepsodent-germicheck-cavity-protection-toothpaste-bn2eun4xc3.jpg,True,2,,,False,1
726,Colgate Sensitive Toothpaste/కోల్గేట్ సెన్సిటివ్ టూత్ పేస్ట్,per 160 g,120,120,120,Personal Care,this item is Colgate Sensitive Toothpaste/కోల్గేట్ సెన్సిటివ్ టూత్ పేస్ట్,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-sensitive-toothpaste-0cpwheqxjw.jpg,True,0,,,False,1
727,Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,20gm,10,10,10,Personal Care,this item is Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-active-salt-toothpaste-200-100-g-qwz6y9q72l.jpg,True,0,,,False,1
728,Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,46gm,20,20,20,Personal Care,this item is Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-active-salt-toothpaste-200-100-g-qwz6y9q72l.jpg,True,1,,,False,1
729,Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,100gm,55,55,55,Personal Care,this item is Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-active-salt-toothpaste-200-100-g-qwz6y9q72l.jpg,True,2,,,False,1
730,Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,200gm,100,100,100,Personal Care,this item is Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-active-salt-toothpaste-200-100-g-qwz6y9q72l.jpg,True,3,,,False,1
731,Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,300gm,135,138,135,Personal Care,this item is Colgate Active Salt Toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) G,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-active-salt-toothpaste-200-100-g-qwz6y9q72l.jpg,True,4,,,False,1
732,Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,20gm,10,10,10,Personal Care,this item is Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-strong-teeth-dental-cream-toothpaste-lnj609th79.jpg,True,0,,,False,1
733,Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,46gm,20,20,20,Personal Care,this item is Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-strong-teeth-dental-cream-toothpaste-lnj609th79.jpg,True,1,,,False,1
734,Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,100gm,52,52,52,Personal Care,this item is Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-strong-teeth-dental-cream-toothpaste-lnj609th79.jpg,True,2,,,False,1
735,Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,200gm,95,95,95,Personal Care,this item is Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-strong-teeth-dental-cream-toothpaste-lnj609th79.jpg,True,3,,,False,1
736,Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,300gm,145,147,145,Personal Care,this item is Colgate Strong Teeth Dental Cream Toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-strong-teeth-dental-cream-toothpaste-lnj609th79.jpg,True,4,,,False,1
737,Closeup Ever Fresh Red Hot Gel Toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,48gm,20,20,20,Personal Care,this item is Closeup Ever Fresh Red Hot Gel Toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/closeup-ever-fresh-red-hot-gel-toothpaste-vofg4299ww.jpg,True,0,,,False,1
738,Closeup Ever Fresh Red Hot Gel Toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,90gm,50,52,50,Personal Care,this item is Closeup Ever Fresh Red Hot Gel Toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/closeup-ever-fresh-red-hot-gel-toothpaste-vofg4299ww.jpg,True,1,,,False,1
739,Closeup Ever Fresh Red Hot Gel Toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,300gm,160,160,160,Personal Care,this item is Closeup Ever Fresh Red Hot Gel Toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/closeup-ever-fresh-red-hot-gel-toothpaste-vofg4299ww.jpg,True,2,,,False,1
740,Colgate Cibaca Toothpaste/కోల్గేట్ సిబాకా టూత్ పేస్ట్,80gm,30,30,30,Personal Care,this item is Colgate Cibaca Toothpaste/కోల్గేట్ సిబాకా టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-cibaca-toothpaste-ngk17wiisw.jpg,True,0,,,False,1
741,Colgate Cibaca Toothpaste/కోల్గేట్ సిబాకా టూత్ పేస్ట్,175gm,55,57,55,Personal Care,this item is Colgate Cibaca Toothpaste/కోల్గేట్ సిబాకా టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-cibaca-toothpaste-ngk17wiisw.jpg,True,1,,,False,1
742,Colgate Swarna Vedshakti/కోల్గేట్ స్వర్ణ వేదశక్తి,per 100 gram,50,52,50,Personal Care,this item is Colgate Swarna Vedshakti/కోల్గేట్ స్వర్ణ వేదశక్తి,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273409540-5348778b-26b9-4937-81dd-c252a969f8a8.jpeg,True,0,,,False,1
743,Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,45gm,20,20,20,Personal Care,this item is Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-red-toothpaste-94abda4q0s.jpg,True,0,,,False,1
744,Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,100gm,53,55,53,Personal Care,this item is Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-red-toothpaste-94abda4q0s.jpg,True,1,,,False,1
745,Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,200gm,95,97,95,Personal Care,this item is Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-red-toothpaste-94abda4q0s.jpg,True,2,,,False,1
746,Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,300gm,130,135,130,Personal Care,this item is Dabur Red Toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-red-toothpaste-94abda4q0s.jpg,True,3,,,False,1
747,Colgate Max Fresh Red Gel Toothpaste/కోల్గేట్ మాక్స్ ఫ్రెష్ రెడ్ జెల్ టూత్ పేస్ట్,84gm,53,53,53,Personal Care,this item is Colgate Max Fresh Red Gel Toothpaste/కోల్గేట్ మాక్స్ ఫ్రెష్ రెడ్ జెల్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-max-fresh-spicy-fresh-red-gel-toothpaste-4sz4vxfe7t.jpg,True,0,,,False,1
748,Colgate Max Fresh Red Gel Toothpaste/కోల్గేట్ మాక్స్ ఫ్రెష్ రెడ్ జెల్ టూత్ పేస్ట్,300 Gm,170,170,170,Personal Care,this item is Colgate Max Fresh Red Gel Toothpaste/కోల్గేట్ మాక్స్ ఫ్రెష్ రెడ్ జెల్ టూత్ పేస్ట్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-max-fresh-spicy-fresh-red-gel-toothpaste-4sz4vxfe7t.jpg,True,1,,,False,1
749,Shikayalu / శికాయలుShikakai,250gm,35,40,35,Personal Care,this item is Shikayalu / శికాయలుShikakai,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626688484-27893d7b-1ce4-43d8-8c6f-107227812592.jpeg,True,0,,,False,1
750,Shikayalu / శికాయలుShikakai,500gm,60,70,60,Personal Care,this item is Shikayalu / శికాయలుShikakai,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626688484-27893d7b-1ce4-43d8-8c6f-107227812592.jpeg,True,1,,,False,1
751,Shikayalu / శికాయలుShikakai,1 Kg,120,140,120,Personal Care,this item is Shikayalu / శికాయలుShikakai,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626688484-27893d7b-1ce4-43d8-8c6f-107227812592.jpeg,True,2,,,False,1
752,"Godrej Expert Rich Creme Ammonia Free Hair Colour, Natural Black/గోద్రేజ్ ఎక్స్‌పర్ట్ రిచ్ క్రీమ్ అమ్మోనియా ఫ్రీ హెయిర్ కలర్, నేచురల్ బ్లాక్",per 20 g,30,30,30,Personal Care,"this item is Godrej Expert Rich Creme Ammonia Free Hair Colour, Natural Black/గోద్రేజ్ ఎక్స్‌పర్ట్ రిచ్ క్రీమ్ అమ్మోనియా ఫ్రీ హెయిర్ కలర్, నేచురల్ బ్లాక్",100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/godrej-expert-rich-creme-ammonia-free-hair-colour-natural-black-ychb66s0r1.jpg,True,0,,,False,1
753,Godrej Expert Easy 5 Minute Hair Colour/గోద్రేజ్ ఎక్స్‌పర్ట్ ఈజీ 5 మినిట్ హెయిర్ కలర్,per 20 ml,25,25,25,Personal Care,this item is Godrej Expert Easy 5 Minute Hair Colour/గోద్రేజ్ ఎక్స్‌పర్ట్ ఈజీ 5 మినిట్ హెయిర్ కలర్,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619697938350-3c86a05a-d44f-48be-9de7-e5742eff23cd.jpeg,True,0,,,False,1
754,Indica Easy Hair Colour Shampoo/ఇండికా ఈజీ హెయిర్ కలర్ షాంపూ,per 18 ml,25,27,25,Personal Care,this item is Indica Easy Hair Colour Shampoo/ఇండికా ఈజీ హెయిర్ కలర్ షాంపూ,100,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624594809387-a1f932e6-d61f-4485-971d-f3311d525d4d.jpeg,True,0,,,False,1
755,Eno Regular Fruit Salt,per 5 g,9,9,9,Personal Care,this item is Eno Regular Fruit Salt,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619754613456-29ff6ad2-ad02-456a-ae65-b0b24793edef.jpeg,True,0,,,False,1
756,Eno Orange Flavour,per 5 grams,9,9,9,Personal Care,this item is Eno Orange Flavour,100,https://cdn6.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619754602190-f5914b90-b864-4f82-94a0-e5943683b0da.jpeg,True,0,,,False,1
757,Eno Cola Flavour,per 5 grams,9,9,9,Personal Care,this item is Eno Cola Flavour,100,https://cdn4.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/eno-cola-flavour-0114rwm1e8.822000,False,0,,,False,1
