,name,weight,retail_price,max_retail_price,category,url
44,unibic milk cookies,per 60 gram,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184701158-0e2dbdb8-d070-4a4e-b0c0-be7fa1707c00.jpeg
45,unibic choco ripple cookies (12 pack),per set,60,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622009097962-1088120c-e71c-4884-afa8-5d12240c7888.jpeg
46,maramaralu/ మరుమరాలు/puffed rice/bhel,Size: 250 Gm,20,30.0,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622266708262-959541db-0ab1-4c8e-a0f6-591a139e8eeb.jpeg
47,unibic orange flash,per 60 gram,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184479060-c33fd37b-3155-45c1-bb8d-f7f34fc72bc0.jpeg
48,unibic choco nut cookies,per 38 gram,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184513069-cbb1ba44-02c2-42b8-b2ab-f5d11941c985.jpeg
49,unibic choco ripple cookies,per 60 gram,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184547976-91bfef61-0148-43e7-8b43-46737f9b6f8f.jpeg
50,unibic choco chip cookies,per 38 gram,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622184584791-20421e9a-ed8e-43f7-93db-82d7857906f0.jpeg
51,dark fantasy choco fills,per 75 gram,30,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622266299636-7635e0b3-c908-4225-8dc6-dcafd7caf87f.jpeg
52,sunfeast mom's magic cashew & almond biscuits,per 60 gm,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267092321-6a2a5665-3a6a-46a6-88ca-1164facda389.jpeg
53,sunfeast marie light(12 pcs),per set,60,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267225323-e7ee5397-b39d-4c51-97b7-24990600647d.jpeg
54,sunfeast mom's magic cashew & almond biscuits(12 pack),per set,60,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267686204-af52e174-d7e8-481b-8ac9-92fdfeb0f106.jpeg
55,oreo choco cream biscuit,per 47 gram,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622610697242-523bb627-dd9e-49f9-a1e0-0dea2cc3a58f.jpeg
56,oreo choco cream biscuit,per 120 gram,30,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622610707118-a4705f54-1832-4e20-83d5-4aaf127d0cbe.jpeg
57,parle milk rusk,per 200 gram,30,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865585276-ce9a1b7e-13c2-4848-95d3-12a378c9244b.jpeg
58,parle real elachi rusk(12 pack),per packet,55,60.0,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865726854-6deb7c6b-6861-41eb-a9ce-6885a25bba42.jpeg
59,parle marie biscuit,per 250 gram,30,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865847768-8e1e1f6c-07c4-4bb1-801e-97cd59624e51.jpeg
60,parle marie biscuit,per piece,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622865934874-1bbbf867-d3d7-44e5-828e-c66573f58391.jpeg
61,maggi masala atta noodles,per 73 gram,22,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622868924349-701d2da2-656f-4ce5-880b-02786fa3b5a0.jpeg
62,maggi chatpata tomato noodles,per 60 gram,15,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622869001871-12343f69-de19-4fbb-b4d6-e727f3cc1456.jpeg
63,kissan mixed fruit jam,per 100 gm,20,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.ap-south-1.amazonaws.com/snacks-branded-foods/kissan-mixed-fruit-jam-1i69ghdkzj.jpg
64,kissan fresh tomato ketchup pouch 425g,per 130 gm,15,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/kissan-fresh-tomato-ketchup-pouch-425g.png
65,kissan fresh tomato ketchup 1kg,per 200 gm,60,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/kissan-fresh-tomato-ketchup-1kg.jpg
66,maggi 2-minute special masala instant noodles,per 70 g,15,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/maggi-2-minute-special-masala-instant-noodles-xp4zkjp328.jpg
67,maggi masala veg atta noodles 4pack 290gm,per 290 gm,86,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-masala-veg-atta-noodles-4pack-290gm.png
68,maggi noodles 8 pack 91,per 560 gm,91,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-8-pack-91.png
69,maggi noodles rs12,per 70 gm,12,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-rs12.png
70,maggi noodles 6 pack 68,per 420 gm,68,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-6-pack-68.png
71,maggi noodles 4 pack 46,per 280 gm,46,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-4-pack-46.png
72,maggi noodles rs24,per 140 gm,24,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/maggi-noodles-rs24.png
73,act 2 popcorn magic butter,per piece,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626322136712-61bc272c-e28b-4abf-bd28-b15167549140.jpeg
74,act 2 popcorn golden sizzle,per piece,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/6733d54f-24fe-470d-95a7-05da7e6f96cb.jpg
75,act 2 popcorn chilli surprise,per piece,10,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/794dcd2c-f9e0-48c0-a5eb-6cafcafb47cc.jpg
76,kissan mixed fruit jam 500g,per 500 gm,155,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/kissan-mixed-fruit-jam-500g.jpg
77,britannia marie gold rs25,per piece,25,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/britannia-marie-gold-rs30.png
78,atukulu/ poha,Size: 250 Gm,20,,snacks & branded foods,https://cdn.mydukaan.io/app/image/371x371/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627391509558-f71a6a33-c257-492a-ac1b-8cd90021fc3f.jpeg
0,గోదుములు / wheat,Size: 250gm,10,15.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619191784306-83068ade-9748-4e43-ac97-739f1e332050.jpeg
1,india gate super basmati rice/ఇండియా గేట్ సూపర్ బాస్మతి బియ్యం,Size: 1250gm,150,182.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619253745556-e9d2ed6c-2fd0-4449-8928-6d3f64c47eed.jpeg
2,india gate dubar basmati rice/ఇండియా గేట్ దుబార బాస్మతి బియ్యం,per kg,110,115.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619253650818-e25e6aef-f31a-441f-89fa-da631a7fc461.jpeg
3,srilalitha basmati rice/శ్రీలలిత బాస్మతి బియ్యం,per kg,100,150.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619434676760-79b9a26f-eb44-4092-a026-72e2ac1f4623.jpeg
4,all star royal basmati rice/ఆల్ స్టార్ రాయల్ బాస్మతి బియ్యం,per kg,100,225.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619231105616-38e1ec85-8838-46e6-ad25-5bf8e4c953de.jpeg
5,india gate classic basmathi rice/ఇండియా గేట్ క్లాసిక్ బాస్మతి బియ్యం,per kg,190,216.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619253629552-49247e6b-83fd-4316-8dbc-77bdf801ebe6.jpeg
6,777 kurnool sona masuri rice (gunny bag)/777 కర్నూలు సోనా మసూరి బియ్యం (గన్నీ బాగ్),Size: 1 Kg,52,55.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619234468476-73118ccf-9f0c-48e0-a2a8-c9f80444755e.jpeg
7,777 steam sona rice/777 ఆవిరి సోనా బియ్యం,Size: 1 Kg,42,45.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619235081893-c8faf325-256a-4f71-a866-dbb8a70990a3.jpeg
8,hyma bullet pl rice/హైమా బుల్లెట్ పిఎల్ రైస్,Size: 1 Kg,38,72.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619235274147-dee91631-7295-4cfa-861a-74abbc9685fc.jpeg
9,basmathi rice loose (unity)/బాస్మతి బియ్యం లూస్(యూనిటీ),per kg,100,120.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619237860608-ce034be8-3db1-458f-a721-449d8bcf6b07.jpeg
10,basmati rice loose (waga)/బాస్మతి బియ్యం,per kg,100,120.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619237928081-4a8d32a9-9362-46b8-8ce9-9294d329e0fe.jpeg
11,swarna rice (green apple)/స్వర్ణ బియ్యం,Size: 1 Kg,36,40.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619253474773-13b47b48-fc72-4da3-b53d-1eecab4a4ba3.jpeg
12,maharani jeera sona masuri rice ( మహారాణి జీరా సోనా మసూరి రైస్),Size: 1 Kg,50,55.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619238152893-4db94448-3f50-4d90-8404-6c71ab77b7aa.jpeg
13,bambino vermicelli(బాంబినో సెమియా),Size: 250gm,20,,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619254099628-4a5bdb2d-f066-49df-b6ca-d731b087f2e8.jpeg
14,mtr vermicelli/ఎంటిఆర్ సేమ్యా,Size: 80gm,10,,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619254080485-364012af-503b-442d-8f56-9885c0a6c7a8.jpeg
15,varalakshmi nylon sago(వరలక్ష్మి నైలాన్ సగ్గుబియ్యం),Size: 200gm,25,,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619254065219-7067c8ff-29d0-4ee2-b38b-c45acd943204.jpeg
16,varalakshmi big sago(వరలక్ష్మి పెద్ద సగ్గుబియ్యం),Size: 200gm,25,37.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619254048917-24508b25-8cd0-4f4a-800f-dc09f71aee83.jpeg
17,sajjuvalu / సజ్జువాలు,Size: 100gm,30,50.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669745738-fe762dce-2f6a-4ca3-bf0c-1b9dc23c42d5.jpeg
18,paccha karupuran / పచ్చకర్పురం,Size: 10gm,30,35.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610553982-0291cd61-8220-4a9b-bd2e-fd68d150f8ec.jpeg
19,lg inguva / l.g ఇంగువ పోడి,per 50 gram,75,79.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610517981-1ff4b02e-c76c-4e3c-b948-4e2b99ff2709.jpeg
20,pul makahni / పుల్ ముఖాని,per 250 gram,120,150.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610689106-19b5e8e1-cd6f-4de1-bf7d-8a9e53ce9f2a.jpeg
21,vepukuney gottalu/ వేపుకునే గొట్టాలు,Size: 250gm,20,25.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920885607-af252ed3-ba72-4fb9-b611-ded839d92520.jpeg
22,bendakaya chips/ బెండకాయ చిప్స్,Size: 250gm,20,25.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920847238-3d753cb4-4f8c-417c-b330-c40cc8f7a016.jpeg
23,samosa chips/ సమోసా చిప్స్,Size: 250gm,25,30.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920774400-019679c6-c8b8-476f-b433-5898871f01f8.jpeg
24,barle/బార్లీ,Size: 100gm,10,15.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104101562-3d18639b-640d-4710-a9ad-497b60841a65.jpeg
25,ashoka pappads/ అశోక అప్పడలు,Size: 80gm,15,22.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621040857683-3aa4e074-6551-436f-8c45-7e1679b2d681.jpeg
26,india gate super basmati rice 1500 gram,per 1500 gram,175,190.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/d46ef7ff-b8ea-4fab-b1e1-41c7c6d89c7e.jpg
27,nutrela soya granules/న్యూట్రెలా సోయా కణికలు,per kg,120,140.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620105397832-73ba8def-b63a-4dc6-a328-c321604b5ad4.jpeg
28,kellogg's oats 2 units (2*450gm) / కెల్లాగ్స్ ఓట్స్,per 900 gram,170,,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619959136204-ca522389-33e4-4b4f-895f-dfa6f0ee7ade.jpeg
29,corn chips / mokka jonna chips/మొక్కజొన్న చిప్స్,Size: 250gm,20,25.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104339634-1594ced8-651c-44ca-9ab8-84705f4678d8.jpeg
30,saffola oats free 400g oats with this pack / సాఫోలా ఓట్స్,per kg,195,199.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619959057180-76444a10-b669-4c4f-8b03-43ac339bbc7f.jpeg
31,m t r gulab jamun buy1 get 1 offer,per 175 gram,125,130.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619952178175-4b03326e-e5c3-499c-a21a-c156b32949aa.jpeg
32,aashirvaad instant gulab jamun mix buy 1 get 1 free,per 175 gm,130,,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619951945575-4878db86-5b03-4d23-a259-0f9ae9791b92.jpeg
33,tata salt 1kg,per kg,20,21.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/tata-salt-1kg.jpg
34,green bhatni/ green peas,Size: 100 Gm,15,20.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832126354-e148eae7-511f-4538-ac6a-4a64cd46f88e.jpeg
35,white bhatni / white peas,Size: 250 Gm,25,30.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832257663-db9e4061-61bd-4dab-bb9e-c08255b2713d.jpeg
36,vamu/ajwain,Size: 50 Gm,15,20.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626002579845-1656fd36-b775-46aa-b180-7b92a7cc3b9d.jpeg
37,srilalitha brown rice,per 5 kg,300,350.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/552c91be-5613-4a55-870b-e1a85c210580.jpg
38,eggs,Size: 1 Pc,5,6.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044911098-9390efd5-cc79-4835-bdd8-c307e2b0009b.jpeg
39,telagapindi/ తెలగాపిండి,Size: 50 Gm,5,10.0,staples,https://cdn.mydukaan.io/app/image/357x357/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/27c7b75a-329c-4b5e-9114-07207278fd12.jpg
0,పంచదార/ చక్కెర /sugar loose / panchadara,Size: 250gm,10,,sweets,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619108464244-bfd33b35-2eed-4130-8705-8f37663bd7b7.jpeg
1,బెల్లం పలచన / bellam(jaggery),Size: 250g,12,13.0,sweets,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619149378557-c33daf94-2c88-4728-9e4e-0b475cda2285.jpeg
2,బెల్లం /bellam/jaggery,per kg,50,60.0,sweets,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619108568451-7a122241-b797-49aa-8e06-c2f6105e1108.jpeg
